Order ID,Date and Time,Product ID,Customer ID,Category,Payment Method,Selling Price,Quantity
ORD5041,04-03-2024 23:16,PROD91,CUST55,Books,Cash,914.03,6
ORD5042,4/16/24 21:48,PROD35,CUST919,Fashion,PayPal,1686.74,2
ORD5043,04-07-2024 13:03,PROD60,CUST92,Fashion,PayPal,847.98,1
ORD5044,6/30/24 2:12,PROD2,CUST909,Books,Cash,1655.47,2
ORD5045,8/16/24 4:05,PROD181,CUST435,Fashion,Credit Card,1847.05,6
ORD5046,4/21/24 14:56,PROD177,CUST455,Home Appliances,Cash,273.19,10
ORD5047,9/23/24 6:43,PROD123,CUST489,Electronics,Cash,1840.02,3
ORD5048,09-01-2024 21:46,PROD170,CUST500,Toys,PayPal,1636.23,9
ORD5049,1/20/24 20:18,PROD48,CUST48,Home Appliances,Bank Transfer,87.45,5
ORD5050,8/16/24 13:52,PROD88,CUST241,Toys,Bank Transfer,775.35,5
ORD5051,02-05-2024 22:59,PROD160,CUST280,Books,Bank Transfer,962.33,9
ORD5052,4/20/24 4:08,PROD123,CUST657,Electronics,Debit Card,1514.84,8
ORD5053,11-10-2024 13:16,PROD34,CUST102,Toys,PayPal,1618.34,1
ORD5054,09-02-2024 07:28,PROD80,CUST515,Books,Credit Card,1886.61,8
ORD5055,7/24/24 2:46,PROD170,CUST965,Electronics,Debit Card,1923.56,5
ORD5056,05-04-2024 20:58,PROD6,CUST513,Toys,Debit Card,765.63,8
ORD5057,10/18/24 10:58,PROD83,CUST328,Fashion,Bank Transfer,1309.1,6
ORD5058,06-10-2024 21:42,PROD199,CUST700,Toys,Credit Card,1876.37,2
ORD5059,6/30/24 21:10,PROD27,CUST712,Books,Credit Card,481.27,4
ORD5060,07-12-2024 12:57,PROD101,CUST81,Books,Credit Card,1569.6,2
ORD5061,1/26/24 4:23,PROD17,CUST477,Electronics,Bank Transfer,1380.59,6
ORD5062,4/24/24 7:54,PROD80,CUST365,Electronics,Bank Transfer,1829.31,1
ORD5063,3/26/24 0:53,PROD111,CUST465,Electronics,Debit Card,1802.78,10
ORD5064,4/17/24 19:05,PROD122,CUST250,Home Appliances,Credit Card,1636.24,4
ORD5065,1/15/24 23:59,PROD97,CUST57,Books,Bank Transfer,892.72,4
ORD5066,2/24/24 20:53,PROD161,CUST167,Electronics,Credit Card,1697.28,2
ORD5067,11/14/24 21:02,PROD196,CUST470,Toys,Credit Card,1574.93,6
ORD5068,10-04-2024 04:13,PROD103,CUST593,Toys,Bank Transfer,605.89,6
ORD5069,6/24/24 16:47,PROD186,CUST1,Fashion,Credit Card,1238.12,8
ORD5070,03-06-2024 06:52,PROD1,CUST908,Toys,Bank Transfer,1017.38,10
ORD5071,03-11-2024 23:15,PROD153,CUST154,Home Appliances,PayPal,166.55,7
ORD5072,05-07-2024 14:38,PROD162,CUST629,Books,Debit Card,1339.98,3
ORD5073,05-11-2024 03:48,PROD13,CUST397,Books,PayPal,217.03,7
ORD5074,07-08-2024 20:29,PROD48,CUST384,Toys,Credit Card,113.88,9
ORD5075,2/14/24 8:07,PROD19,CUST790,Fashion,Debit Card,1512.98,10
ORD5076,06-09-2024 13:45,PROD51,CUST183,Toys,Cash,1455.31,5
ORD5077,3/14/24 14:10,PROD21,CUST270,Home Appliances,PayPal,1910.39,5
ORD5078,9/13/24 8:40,PROD51,CUST433,Electronics,Debit Card,809.81,9
ORD5079,01-10-2024 05:33,PROD45,CUST244,Toys,Bank Transfer,463.12,7
ORD5080,2/18/24 22:21,PROD113,CUST200,Home Appliances,PayPal,1744.82,10
ORD5081,10-02-2024 10:39,PROD108,CUST370,Electronics,Credit Card,586.51,1
ORD5082,3/13/24 2:58,PROD4,CUST225,Books,Credit Card,1463.73,2
ORD5083,01-12-2024 15:03,PROD169,CUST870,Books,Debit Card,1857.49,5
ORD5084,04-05-2024 07:05,PROD14,CUST807,Home Appliances,Debit Card,86.38,3
ORD5085,02-03-2024 14:57,PROD83,CUST40,Fashion,Cash,578.32,2
ORD5086,9/16/24 9:27,PROD165,CUST614,Fashion,Credit Card,1557.18,6
ORD5087,5/21/24 20:21,PROD104,CUST499,Electronics,Bank Transfer,1806.74,8
ORD5088,2/23/24 18:29,PROD77,CUST454,Toys,Credit Card,1975.94,6
ORD5089,04-04-2024 15:09,PROD151,CUST869,Books,PayPal,789.24,1
ORD5090,8/30/24 23:43,PROD195,CUST270,Fashion,Bank Transfer,1012.74,4
ORD5091,8/24/24 19:44,PROD145,CUST203,Home Appliances,Debit Card,988.38,1
ORD5092,09-01-2024 19:40,PROD9,CUST42,Books,Credit Card,126.39,7
ORD5093,7/27/24 14:23,PROD186,CUST492,Toys,Bank Transfer,1551.2,4
ORD5094,11-07-2024 22:39,PROD162,CUST224,Fashion,Cash,383.13,3
ORD5095,02-10-2024 15:50,PROD147,CUST605,Electronics,Credit Card,1713.17,5
ORD5096,03-05-2024 01:50,PROD113,CUST179,Toys,Credit Card,403.19,2
ORD5097,5/22/24 6:52,PROD81,CUST24,Books,PayPal,819.72,7
ORD5098,4/15/24 14:09,PROD104,CUST234,Fashion,Credit Card,630.61,2
ORD5099,8/31/24 8:29,PROD99,CUST177,Books,PayPal,293.07,6
ORD5100,7/28/24 11:57,PROD7,CUST296,Electronics,Debit Card,302.88,8
ORD5101,03-01-2024 01:19,PROD96,CUST147,Home Appliances,Bank Transfer,1184.63,3
ORD5102,08-01-2024 22:24,PROD112,CUST379,Fashion,Cash,1632.77,1
ORD5103,08-10-2024 12:07,PROD101,CUST132,Electronics,Cash,1615.57,6
ORD5104,03-04-2024 11:14,PROD150,CUST728,Electronics,PayPal,1777.39,9
ORD5105,04-10-2024 23:51,PROD195,CUST430,Fashion,Credit Card,906.06,1
ORD5106,1/16/24 7:40,PROD192,CUST897,Home Appliances,Cash,261.29,4
ORD5107,1/25/24 7:20,PROD197,CUST842,Home Appliances,Debit Card,1843.4,9
ORD5108,11-02-2024 23:37,PROD189,CUST358,Fashion,Debit Card,617.94,4
ORD5109,5/22/24 3:23,PROD35,CUST327,Toys,PayPal,766.28,2
ORD5110,8/23/24 11:49,PROD130,CUST955,Home Appliances,Cash,1057.54,4
ORD5111,6/17/24 5:18,PROD73,CUST614,Home Appliances,Credit Card,155.82,5
ORD5112,6/22/24 7:14,PROD94,CUST623,Books,Credit Card,831.6,5
ORD5113,07-05-2024 09:51,PROD198,CUST642,Home Appliances,PayPal,858.57,5
ORD5114,10/18/24 16:17,PROD94,CUST652,Toys,PayPal,872.53,1
ORD5115,4/13/24 2:52,PROD88,CUST300,Books,PayPal,915.49,7
ORD5116,02-11-2024 01:16,PROD195,CUST823,Electronics,Credit Card,778.06,10
ORD5117,5/14/24 3:07,PROD7,CUST615,Toys,Debit Card,1670.2,9
ORD5118,6/29/24 11:22,PROD166,CUST95,Electronics,Debit Card,566.05,6
ORD5119,05-07-2024 08:35,PROD123,CUST32,Electronics,PayPal,968.75,2
ORD5120,5/30/24 15:42,PROD131,CUST306,Fashion,PayPal,589.18,3
ORD5121,1/20/24 15:28,PROD136,CUST165,Home Appliances,Bank Transfer,204.77,1
ORD5122,8/30/24 4:06,PROD198,CUST309,Electronics,Credit Card,29.02,2
ORD5123,08-09-2024 13:53,PROD35,CUST626,Home Appliances,Cash,1022.44,1
ORD5124,2/15/24 13:08,PROD91,CUST484,Toys,Credit Card,1769.72,6
ORD5125,11-10-2024 22:54,PROD63,CUST921,Books,Credit Card,1145.54,1
ORD5126,10/16/24 23:03,PROD102,CUST926,Electronics,Bank Transfer,167.63,9
ORD5127,09-11-2024 20:44,PROD171,CUST877,Books,PayPal,1633.22,4
ORD5128,05-04-2024 02:37,PROD45,CUST615,Toys,PayPal,1012.05,7
ORD5129,4/24/24 16:18,PROD187,CUST716,Home Appliances,PayPal,1094.8,3
ORD5130,09-06-2024 22:27,PROD200,CUST582,Home Appliances,Credit Card,1273.57,4
ORD5131,04-03-2024 00:39,PROD79,CUST94,Electronics,Bank Transfer,135.67,8
ORD5132,5/28/24 10:54,PROD95,CUST344,Fashion,Debit Card,498.36,4
ORD5133,8/27/24 2:28,PROD199,CUST260,Books,Cash,1398.57,8
ORD5134,1/25/24 6:17,PROD16,CUST863,Fashion,PayPal,1898.23,2
ORD5135,9/29/24 12:35,PROD18,CUST659,Electronics,Credit Card,658.42,1
ORD5136,08-05-2024 13:39,PROD181,CUST386,Fashion,Bank Transfer,585.53,4
ORD5137,2/26/24 6:23,PROD192,CUST681,Home Appliances,Credit Card,1081.06,1
ORD5138,7/16/24 15:19,PROD71,CUST947,Toys,Credit Card,42.27,5
ORD5139,9/18/24 15:57,PROD3,CUST263,Toys,PayPal,1126.89,1
ORD5140,2/17/24 23:42,PROD130,CUST407,Fashion,Credit Card,1026.83,10
ORD5141,10/20/24 18:34,PROD164,CUST243,Home Appliances,Debit Card,775.57,6
ORD5142,9/29/24 12:26,PROD184,CUST616,Home Appliances,PayPal,1235.62,6
ORD5143,08-05-2024 02:24,PROD165,CUST942,Toys,Credit Card,1312.53,1
ORD5144,08-02-2024 12:49,PROD9,CUST87,Home Appliances,Credit Card,286.38,5
ORD5145,4/17/24 0:27,PROD115,CUST26,Electronics,Cash,1468.29,3
ORD5146,09-03-2024 13:00,PROD101,CUST418,Books,PayPal,839.78,9
ORD5147,5/19/24 3:12,PROD70,CUST357,Electronics,Debit Card,1797.82,6
ORD5148,4/25/24 5:27,PROD184,CUST1,Books,Debit Card,758.49,6
ORD5149,7/21/24 13:46,PROD137,CUST849,Fashion,Credit Card,691.14,4
ORD5150,6/22/24 3:01,PROD37,CUST220,Toys,Cash,390.67,3
ORD5151,5/28/24 21:07,PROD23,CUST137,Electronics,Bank Transfer,1725,4
ORD5152,02-06-2024 06:49,PROD113,CUST597,Electronics,Bank Transfer,1484.06,7
ORD5153,3/21/24 6:09,PROD27,CUST110,Fashion,PayPal,283.98,3
ORD5154,6/17/24 8:26,PROD110,CUST482,Home Appliances,Credit Card,348.99,5
ORD5155,7/29/24 11:52,PROD59,CUST14,Books,Bank Transfer,268.2,6
ORD5156,5/19/24 23:35,PROD106,CUST537,Home Appliances,Debit Card,638.59,4
ORD5157,4/13/24 1:31,PROD161,CUST525,Fashion,Credit Card,1806.9,5
ORD5158,03-09-2024 04:31,PROD187,CUST925,Fashion,PayPal,340.89,2
ORD5159,1/27/24 8:01,PROD98,CUST134,Books,PayPal,311.06,4
ORD5160,4/15/24 20:56,PROD61,CUST156,Toys,Debit Card,377.19,5
ORD5161,3/21/24 16:25,PROD87,CUST31,Fashion,Bank Transfer,1337.39,3
ORD5162,05-04-2024 06:46,PROD61,CUST339,Books,PayPal,929.87,2
ORD5163,1/18/24 13:49,PROD169,CUST568,Fashion,PayPal,1449.39,5
ORD5164,08-04-2024 04:27,PROD92,CUST358,Home Appliances,Cash,546.56,10
ORD5165,10-05-2024 16:17,PROD191,CUST330,Books,Bank Transfer,1046.92,2
ORD5166,10/24/24 11:14,PROD156,CUST963,Fashion,Cash,518.28,1
ORD5167,05-02-2024 10:38,PROD121,CUST592,Fashion,Bank Transfer,1481.41,1
ORD5168,11/13/24 8:21,PROD188,CUST484,Books,PayPal,1134.75,9
ORD5169,4/22/24 10:02,PROD110,CUST964,Toys,Bank Transfer,591.79,5
ORD5170,4/19/24 0:28,PROD108,CUST560,Fashion,PayPal,659.69,3
ORD5171,10/23/24 16:25,PROD59,CUST759,Fashion,PayPal,457.18,5
ORD5172,3/24/24 22:20,PROD37,CUST221,Electronics,Credit Card,1056.31,1
ORD5173,05-12-2024 03:48,PROD85,CUST934,Home Appliances,PayPal,1429.86,9
ORD5174,11-09-2024 00:21,PROD28,CUST684,Toys,PayPal,1688.22,6
ORD5175,10-07-2024 23:38,PROD192,CUST817,Toys,Credit Card,353.46,7
ORD5176,4/27/24 18:27,PROD41,CUST308,Fashion,Cash,738.09,6
ORD5177,10-06-2024 00:30,PROD154,CUST844,Fashion,Cash,1013.77,4
ORD5178,8/29/24 6:51,PROD90,CUST551,Fashion,Cash,1542.59,2
ORD5179,2/23/24 13:56,PROD75,CUST221,Toys,Bank Transfer,1231.25,9
ORD5180,05-08-2024 20:24,PROD198,CUST768,Books,Bank Transfer,1748.23,7
ORD5181,7/29/24 13:24,PROD145,CUST530,Home Appliances,PayPal,965.25,10
ORD5182,04-08-2024 14:50,PROD175,CUST684,Toys,Debit Card,624.24,9
ORD5183,11-11-2024 12:03,PROD122,CUST511,Toys,Debit Card,1396.74,8
ORD5184,7/29/24 3:46,PROD61,CUST116,Electronics,Credit Card,194.2,6
ORD5185,5/21/24 15:52,PROD191,CUST258,Books,Credit Card,362.78,3
ORD5186,10-05-2024 03:01,PROD137,CUST135,Fashion,Cash,639.68,5
ORD5187,4/26/24 7:58,PROD67,CUST586,Books,Debit Card,885.84,4
ORD5188,8/28/24 14:12,PROD8,CUST554,Fashion,Debit Card,1242.46,9
ORD5189,3/30/24 0:16,PROD190,CUST588,Home Appliances,Bank Transfer,1212.4,6
ORD5190,11-12-2024 00:38,PROD6,CUST878,Electronics,Debit Card,1647.03,9
ORD5191,11/14/24 7:22,PROD148,CUST794,Electronics,Cash,788.98,9
ORD5192,3/29/24 9:25,PROD120,CUST318,Fashion,Cash,200.46,3
ORD5193,05-05-2024 07:19,PROD130,CUST2,Home Appliances,Credit Card,1588.95,4
ORD5194,6/28/24 16:13,PROD110,CUST217,Electronics,Bank Transfer,1789.41,6
ORD5195,10-08-2024 11:12,PROD69,CUST471,Fashion,Cash,1552.12,7
ORD5196,5/22/24 12:43,PROD146,CUST272,Toys,Debit Card,1597.3,7
ORD5197,05-11-2024 22:27,PROD61,CUST717,Books,Debit Card,515.54,8
ORD5198,10-11-2024 16:12,PROD98,CUST53,Fashion,Bank Transfer,436.46,8
ORD5199,3/25/24 0:33,PROD191,CUST324,Books,Debit Card,1471.71,2
ORD5200,01-03-2024 00:41,PROD130,CUST577,Electronics,Credit Card,1875.54,10
ORD5201,10/27/24 22:31,PROD99,CUST290,Fashion,Debit Card,1601.34,8
ORD5202,7/14/24 6:34,PROD25,CUST222,Fashion,PayPal,950.48,3
ORD5203,04-08-2024 08:30,PROD40,CUST264,Fashion,PayPal,1891.43,3
ORD5204,05-04-2024 21:32,PROD71,CUST606,Home Appliances,Cash,1523.52,3
ORD5205,8/17/24 12:03,PROD38,CUST885,Home Appliances,PayPal,1641.65,8
ORD5206,01-03-2024 06:13,PROD197,CUST656,Electronics,Bank Transfer,1724.32,6
ORD5207,08-12-2024 14:29,PROD129,CUST230,Home Appliances,Bank Transfer,49.16,1
ORD5208,3/19/24 2:06,PROD27,CUST97,Toys,Cash,1584.64,9
ORD5209,06-09-2024 09:21,PROD106,CUST723,Books,Bank Transfer,364.13,4
ORD5210,09-03-2024 04:09,PROD77,CUST225,Home Appliances,Cash,1833.65,5
ORD5211,3/14/24 3:03,PROD157,CUST22,Home Appliances,Cash,575.82,8
ORD5212,10/25/24 10:54,PROD31,CUST241,Electronics,Debit Card,1625.38,9
ORD5213,5/25/24 10:12,PROD55,CUST243,Fashion,Credit Card,277.2,6
ORD5214,7/25/24 22:21,PROD47,CUST80,Home Appliances,PayPal,389.88,2
ORD5215,04-06-2024 06:25,PROD128,CUST665,Books,Cash,1221.07,1
ORD5216,10-09-2024 20:05,PROD56,CUST744,Books,Credit Card,823.67,6
ORD5217,5/22/24 23:31,PROD55,CUST681,Electronics,Cash,1342.39,8
ORD5218,01-04-2024 11:58,PROD75,CUST581,Toys,Debit Card,514.73,5
ORD5219,08-07-2024 09:35,PROD64,CUST754,Home Appliances,Bank Transfer,189.15,7
ORD5220,07-06-2024 07:25,PROD166,CUST492,Toys,Bank Transfer,572.32,7
ORD5221,10/20/24 1:07,PROD122,CUST356,Fashion,Credit Card,1589.16,8
ORD5222,05-12-2024 10:14,PROD50,CUST207,Books,Bank Transfer,517.01,4
ORD5223,4/25/24 18:47,PROD82,CUST833,Electronics,PayPal,54.45,2
ORD5224,07-02-2024 15:52,PROD40,CUST582,Home Appliances,Debit Card,1803.17,8
ORD5225,10-06-2024 11:32,PROD153,CUST346,Electronics,Bank Transfer,1202.01,5
ORD5226,9/29/24 6:03,PROD115,CUST266,Electronics,Debit Card,290.54,2
ORD5227,1/14/24 10:25,PROD197,CUST307,Electronics,Cash,343.06,4
ORD5228,5/27/24 4:13,PROD104,CUST594,Fashion,Cash,866.79,6
ORD5229,08-06-2024 11:37,PROD28,CUST668,Electronics,Credit Card,555.61,1
ORD5230,10/24/24 12:57,PROD178,CUST578,Fashion,Cash,1454.72,7
ORD5231,5/17/24 23:23,PROD10,CUST953,Toys,Credit Card,1349.44,1
ORD5232,5/14/24 18:05,PROD119,CUST27,Toys,Debit Card,1435.32,5
ORD5233,1/16/24 14:23,PROD184,CUST373,Home Appliances,Bank Transfer,1963.87,3
ORD5234,4/20/24 7:48,PROD143,CUST684,Fashion,Debit Card,1201.17,2
ORD5235,03-04-2024 00:27,PROD81,CUST974,Toys,Debit Card,1593.81,6
ORD5236,08-09-2024 00:18,PROD131,CUST965,Books,Bank Transfer,1649.86,5
ORD5237,10/31/24 16:09,PROD181,CUST933,Electronics,Debit Card,1100.57,10
ORD5238,8/16/24 1:49,PROD77,CUST459,Electronics,PayPal,917.28,4
ORD5239,5/16/24 6:11,PROD61,CUST909,Toys,Cash,481.12,1
ORD5240,03-12-2024 17:31,PROD61,CUST556,Toys,Cash,1864.37,4
ORD5241,1/29/24 0:29,PROD88,CUST205,Books,PayPal,875.32,2
ORD5242,8/15/24 3:04,PROD20,CUST119,Fashion,Credit Card,842.12,1
ORD5243,10/26/24 6:39,PROD56,CUST1000,Home Appliances,Debit Card,214.74,1
ORD5244,10/23/24 11:50,PROD160,CUST979,Toys,Cash,1508.68,2
ORD5245,7/14/24 21:06,PROD186,CUST295,Books,Cash,426.05,2
ORD5246,4/20/24 19:21,PROD184,CUST208,Toys,Debit Card,1868,1
ORD5247,9/14/24 14:24,PROD158,CUST801,Books,Bank Transfer,622.99,8
ORD5248,4/24/24 22:53,PROD186,CUST677,Toys,Credit Card,1016.75,3
ORD5249,6/17/24 8:12,PROD2,CUST99,Fashion,Debit Card,1235.29,1
ORD5250,03-06-2024 11:39,PROD188,CUST996,Books,Cash,683.13,5
ORD5251,8/21/24 15:46,PROD152,CUST150,Books,PayPal,810.62,9
ORD5252,2/16/24 11:09,PROD76,CUST55,Toys,Cash,1588.46,1
ORD5253,9/16/24 15:31,PROD91,CUST815,Fashion,PayPal,592.08,8
ORD5254,09-09-2024 00:44,PROD33,CUST203,Toys,Debit Card,548.66,1
ORD5255,3/23/24 13:46,PROD168,CUST701,Books,Cash,513.21,9
ORD5256,03-11-2024 11:20,PROD84,CUST312,Electronics,Cash,1018.63,8
ORD5257,7/27/24 19:49,PROD158,CUST601,Electronics,Credit Card,591.81,1
ORD5258,09-02-2024 01:33,PROD64,CUST249,Electronics,Credit Card,1220.35,10
ORD5259,7/24/24 16:41,PROD37,CUST459,Home Appliances,Bank Transfer,1409.77,9
ORD5260,10-08-2024 09:11,PROD57,CUST529,Electronics,Cash,1267.73,6
ORD5261,10/21/24 16:03,PROD11,CUST606,Toys,Debit Card,1281.51,3
ORD5262,08-12-2024 23:41,PROD26,CUST264,Electronics,PayPal,73.82,1
ORD5263,01-11-2024 02:56,PROD76,CUST659,Books,Bank Transfer,1068.98,1
ORD5264,01-04-2024 17:04,PROD152,CUST914,Home Appliances,Bank Transfer,179.98,9
ORD5265,07-09-2024 13:43,PROD21,CUST147,Toys,Cash,1400.67,1
ORD5266,02-04-2024 19:10,PROD151,CUST12,Electronics,Credit Card,651.39,6
ORD5267,06-02-2024 01:33,PROD135,CUST385,Fashion,Debit Card,1993.55,9
ORD5268,6/14/24 22:31,PROD114,CUST409,Books,PayPal,742.81,4
ORD5269,09-08-2024 03:57,PROD96,CUST575,Home Appliances,Cash,196.41,6
ORD5270,2/18/24 11:43,PROD170,CUST470,Home Appliances,Cash,1560.81,8
ORD5271,05-04-2024 21:41,PROD193,CUST391,Electronics,Credit Card,1242.84,6
ORD5272,06-11-2024 01:55,PROD46,CUST252,Fashion,PayPal,1849.21,4
ORD5273,6/13/24 11:54,PROD120,CUST211,Home Appliances,Bank Transfer,1338.28,10
ORD5274,09-11-2024 11:39,PROD147,CUST677,Home Appliances,Cash,1942.94,6
ORD5275,1/14/24 7:58,PROD111,CUST710,Books,PayPal,907.6,7
ORD5276,7/18/24 23:03,PROD77,CUST456,Toys,Cash,412.64,6
ORD5277,3/29/24 4:50,PROD198,CUST819,Books,PayPal,656.88,2
ORD5278,4/18/24 12:42,PROD162,CUST141,Toys,PayPal,173.8,9
ORD5279,09-08-2024 23:37,PROD156,CUST108,Fashion,Cash,613.56,3
ORD5280,07-10-2024 22:30,PROD119,CUST237,Home Appliances,PayPal,883.3,10
ORD5281,9/25/24 4:09,PROD85,CUST641,Home Appliances,Bank Transfer,231.5,7
ORD5282,03-04-2024 18:29,PROD81,CUST477,Home Appliances,Bank Transfer,1235.61,4
ORD5283,10/18/24 19:17,PROD114,CUST285,Home Appliances,Bank Transfer,333.76,7
ORD5284,9/28/24 18:36,PROD178,CUST685,Fashion,PayPal,1106.71,4
ORD5285,3/14/24 15:48,PROD107,CUST713,Fashion,Cash,878.82,9
ORD5286,7/26/24 5:57,PROD195,CUST45,Books,Credit Card,1100.16,9
ORD5287,08-01-2024 21:29,PROD69,CUST628,Fashion,Debit Card,234.93,2
ORD5288,02-10-2024 20:50,PROD167,CUST515,Toys,PayPal,1763.33,8
ORD5289,01-07-2024 11:26,PROD101,CUST382,Toys,Debit Card,192.2,8
ORD5290,10-05-2024 15:13,PROD161,CUST110,Books,PayPal,644.02,3
ORD5291,10/26/24 2:35,PROD89,CUST214,Toys,PayPal,889.3,6
ORD5292,9/22/24 6:58,PROD5,CUST300,Home Appliances,Debit Card,1321.66,10
ORD5293,06-08-2024 17:26,PROD178,CUST843,Home Appliances,Cash,751.26,5
ORD5294,6/13/24 15:02,PROD183,CUST79,Books,Credit Card,1638.37,3
ORD5295,3/15/24 11:19,PROD136,CUST417,Home Appliances,Debit Card,1357.25,8
ORD5296,11-06-2024 05:34,PROD77,CUST102,Electronics,Debit Card,1186.45,9
ORD5297,3/31/24 2:20,PROD97,CUST444,Home Appliances,Bank Transfer,1222.76,1
ORD5298,10/18/24 23:06,PROD66,CUST984,Electronics,PayPal,526.25,6
ORD5299,06-07-2024 20:41,PROD6,CUST152,Fashion,Credit Card,362.01,3
ORD5300,06-12-2024 10:35,PROD150,CUST221,Fashion,Bank Transfer,309.07,5
ORD5301,02-02-2024 00:10,PROD62,CUST293,Toys,Cash,51.19,2
ORD5302,7/26/24 13:36,PROD54,CUST124,Toys,Bank Transfer,1062.35,6
ORD5303,06-10-2024 00:35,PROD53,CUST972,Fashion,Debit Card,827.59,10
ORD5304,10-11-2024 16:38,PROD13,CUST93,Books,Cash,971.13,10
ORD5305,7/25/24 23:19,PROD94,CUST46,Home Appliances,Debit Card,1957.17,9
ORD5306,10-07-2024 05:07,PROD157,CUST764,Fashion,Cash,374.73,7
ORD5307,10/27/24 8:26,PROD118,CUST389,Toys,Credit Card,1670.77,5
ORD5308,1/30/24 3:43,PROD122,CUST574,Fashion,Bank Transfer,1266.01,3
ORD5309,02-10-2024 02:51,PROD19,CUST891,Books,Cash,1782.31,4
ORD5310,03-09-2024 21:23,PROD162,CUST542,Books,Cash,78.68,9
ORD5311,3/20/24 10:13,PROD136,CUST990,Fashion,Bank Transfer,605.96,9
ORD5312,06-05-2024 07:35,PROD44,CUST30,Books,Credit Card,1324.75,5
ORD5313,7/29/24 14:08,PROD12,CUST761,Books,PayPal,1680.86,1
ORD5314,4/18/24 5:50,PROD126,CUST26,Toys,PayPal,578.81,3
ORD5315,7/23/24 18:28,PROD105,CUST748,Books,Bank Transfer,1586.84,4
ORD5316,03-02-2024 23:35,PROD59,CUST512,Toys,PayPal,358.96,2
ORD5317,11/13/24 10:27,PROD62,CUST86,Books,PayPal,894.61,1
ORD5318,9/22/24 17:07,PROD14,CUST178,Home Appliances,Cash,1146.34,10
ORD5319,05-03-2024 17:59,PROD164,CUST564,Books,Cash,1463.36,1
ORD5320,02-03-2024 18:17,PROD187,CUST636,Toys,Credit Card,1787.68,3
ORD5321,02-08-2024 22:44,PROD171,CUST887,Home Appliances,Debit Card,749.19,7
ORD5322,01-01-2024 04:53,PROD69,CUST72,Books,Debit Card,192.87,2
ORD5323,05-04-2024 06:21,PROD125,CUST638,Books,Cash,104.29,5
ORD5324,1/14/24 23:01,PROD46,CUST22,Books,Bank Transfer,1673.34,6
ORD5325,8/17/24 22:42,PROD155,CUST449,Toys,Bank Transfer,554.96,4
ORD5326,03-09-2024 03:04,PROD63,CUST184,Books,Credit Card,1169.95,10
ORD5327,8/28/24 6:17,PROD134,CUST371,Home Appliances,Bank Transfer,1594.66,2
ORD5328,3/16/24 0:52,PROD40,CUST25,Home Appliances,Cash,429.53,10
ORD5329,9/14/24 3:03,PROD166,CUST155,Electronics,Bank Transfer,61.3,2
ORD5330,4/21/24 22:44,PROD40,CUST386,Electronics,Credit Card,696.89,10
ORD5331,2/23/24 9:13,PROD109,CUST751,Books,PayPal,313.67,3
ORD5332,4/27/24 6:53,PROD191,CUST583,Electronics,PayPal,1654.36,7
ORD5333,3/24/24 22:27,PROD147,CUST790,Toys,Credit Card,264.51,2
ORD5334,10/19/24 5:58,PROD165,CUST54,Books,PayPal,1272.18,6
ORD5335,4/30/24 1:01,PROD143,CUST698,Fashion,Bank Transfer,582.85,4
ORD5336,7/26/24 7:40,PROD129,CUST847,Fashion,PayPal,1982.34,5
ORD5337,7/17/24 14:56,PROD156,CUST553,Toys,Credit Card,781.11,4
ORD5338,03-04-2024 01:50,PROD81,CUST485,Electronics,Bank Transfer,1720.84,10
ORD5339,3/31/24 18:02,PROD170,CUST483,Fashion,Bank Transfer,1063.76,10
ORD5340,10-10-2024 09:30,PROD14,CUST900,Toys,Debit Card,674.95,5
ORD5341,5/18/24 12:40,PROD48,CUST400,Electronics,PayPal,610.43,9
ORD5342,11/13/24 4:18,PROD178,CUST632,Books,Bank Transfer,168.31,10
ORD5343,02-09-2024 23:14,PROD21,CUST403,Fashion,Bank Transfer,1978.4,8
ORD5344,08-08-2024 22:25,PROD133,CUST786,Books,Debit Card,1748.19,8
ORD5345,02-08-2024 05:34,PROD78,CUST207,Home Appliances,Debit Card,1954.76,10
ORD5346,07-08-2024 13:49,PROD128,CUST857,Books,Debit Card,1243.72,10
ORD5347,07-12-2024 12:48,PROD93,CUST258,Home Appliances,Cash,281.32,10
ORD5348,7/16/24 4:37,PROD7,CUST511,Home Appliances,Cash,1499.6,7
ORD5349,1/24/24 9:06,PROD168,CUST386,Fashion,Bank Transfer,1918.28,6
ORD5350,11/16/24 18:20,PROD5,CUST838,Fashion,Bank Transfer,1744.86,7
ORD5351,1/16/24 23:38,PROD168,CUST772,Toys,Debit Card,730.21,4
ORD5352,07-08-2024 21:47,PROD199,CUST742,Electronics,PayPal,189.84,3
ORD5353,7/18/24 8:56,PROD118,CUST185,Home Appliances,Bank Transfer,610.94,8
ORD5354,7/30/24 4:43,PROD153,CUST353,Fashion,Bank Transfer,1343.7,7
ORD5355,05-09-2024 18:17,PROD186,CUST147,Books,PayPal,1148.4,6
ORD5356,6/29/24 22:30,PROD184,CUST107,Fashion,Debit Card,210.27,7
ORD5357,6/18/24 3:12,PROD170,CUST755,Home Appliances,Bank Transfer,515.16,8
ORD5358,07-05-2024 07:22,PROD199,CUST841,Toys,PayPal,140.67,10
ORD5359,11-05-2024 01:02,PROD49,CUST366,Books,Cash,1640.46,7
ORD5360,8/28/24 16:54,PROD54,CUST198,Fashion,Bank Transfer,272.18,6
